id,summary,parent_interest_id,registered,published,updated_1,category,mnis_id,twfy_id,party,member,payment_received,received_date,job_title,payment_type,payment_description,value,hours_worked,hours_details,is_ultimate_payer_different,ultimate_payer_name,ultimate_payer_protected_by_confidentiality,ultimate_payer_address,ultimate_payer_nature_of_business,is_payment_donated,donatee_paid_by,donatee_type,donatee_details,link,category_code
14028,"Payment received on 14 November 2025 - £1,250.00",12101,2025-12-01,2025-12-01,,Employment and earnings - Ad hoc payments,146,10220,labour,Barry Gardiner,1,,,Monetary,,1250,20,estimated based on research required,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/14028,1.1
14025,"Payment received on 28 November 2025 - £45,480.00",6852,2025-12-01,2025-12-01,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,45480,12,This number is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/14025,1.1
14031,"Payment received on 20 November 2025 - £3,000.00",14030,2025-12-01,2025-12-01,,Employment and earnings - Ad hoc payments,146,10220,labour,Barry Gardiner,1,,,Monetary,,3000,40,approximate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/14031,1.1
14005,Payment received on 25 November 2025 - £529.27,3835,2025-11-28,2025-12-01,,Employment and earnings - Ad hoc payments,4479,25279,labour,Nick Thomas-Symonds,1,,,Monetary,Royalty payments for a previously published book,529.27,0,No extra hours,1,"Weidenfeld & Nicolson United Kingdom, Orion Publishing Group",0,"Carmelite House, 50 Victoria Embankment, London EC47 0DZ",Publisher,0,,,,https://interests-api.parliament.uk/api/v1/Interests/14005,1.1
13994,"Payment received on 28 November 2025 - £1,573.00",6053,2025-11-28,2025-11-28,,Employment and earnings - Ad hoc payments,5357,26631,independent,Ayoub Khan,1,,,Monetary,,1573,160,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13994,1.1
13993,"Payment received on 27 November 2025 - £4,000.00",12266,2025-11-28,2025-11-28,,Employment and earnings - Ad hoc payments,4095,24916,conservative,Steve Barclay,1,,,Monetary,,4000,10.5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13993,1.1
13981,"Payment received on 19 November 2025 - £10,000.00",11008,2025-11-27,2025-11-27,,Employment and earnings - Ad hoc payments,1572,11859,conservative,Sir Jeremy Hunt,1,,Speaking engagement,Monetary,Speaking engagement 18 November 2025,10000,1.5,,1,Lazard and Co,0,"Lazard & Co, 20 Manchester Square, London W1U 3PZ",Financial Advisory and Asset Management,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13981,1.1
13985,"Payment expected for services on 13 November 2025 - £24,000.00",11008,2025-11-27,2025-11-27,,Employment and earnings - Ad hoc payments,1572,11859,conservative,Sir Jeremy Hunt,0,,Speaking engagement,Monetary,,24000,1.5,,1,Merrill Lynch International,0,"2 King Edward Street, London EC1A 1HQ",Banking & Financial Services,1,Paid direct to the recipient by the payer,Charity,,https://interests-api.parliament.uk/api/v1/Interests/13985,1.1
13982,"Payment received on 19 November 2025 - £12,000.00",11008,2025-11-27,2025-11-27,,Employment and earnings - Ad hoc payments,1572,11859,conservative,Sir Jeremy Hunt,1,,Speaking engagement,Monetary,Speaking engagement 14 November 2025,12000,3,,1,LIFE Lebanon,0,"85 Portland Street, London W1W 7LT",Membership organisation for the Lebanese Diaspora,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13982,1.1
13980,"Payment received on 20 November 2025 - £16,000.00",11008,2025-11-27,2025-11-27,,Employment and earnings - Ad hoc payments,1572,11859,conservative,Sir Jeremy Hunt,1,,Speaking engagement,Monetary,Speaking engagement 18 November 2025,16000,1.5,,1,J P Morgan Securities Plc,0,"J P Morgan Securities Plc, 25 Bank Street, London E14 5JP",Banking & Financial Services,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13980,1.1
13940,Payment received on 31 October 2025 - £403.04,13468,2025-11-24,2025-11-25,,Employment and earnings - Ad hoc payments,5198,26445,liberal-democrat,Chris Coghlan,1,,,Monetary,Army Reservist pay,403.04,32,Estimated,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13940,1.1
13946,Payment received on 24 November 2025 - £500.00,11719,2025-11-24,2025-11-24,,Employment and earnings - Ad hoc payments,4462,25374,conservative,Tom Tugendhat,1,,,Monetary,,500,1,Writing an article,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13946,1.1
13923,"Payment received on 04 November 2025 - £2,166.66",4308,2025-11-19,2025-11-19,,Employment and earnings - Ad hoc payments,4084,24882,conservative,Esther McVey,1,,,Monetary,For four full page columns in the Daily Express.,2166.66,12,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13923,1.1
13908,Payment received on 07 November 2025 - £450.00,12134,2025-11-18,2025-11-18,,Employment and earnings - Ad hoc payments,4938,26061,labour,Paulette Hamilton,1,,,Monetary,One in person appearance and two online appearances.,450,5,estimated,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13908,1.1
13912,"Payment expected for services on 13 November 2025 - £31,145.62",12160,2025-11-18,2025-11-18,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,0,,,Monetary,Date given is the date the invoice was submitted for payment,31145.62,12,This is an estimate for work undertaken between February and November 2025,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13912,1.1
13904,"Payment received on 14 November 2025 - £33,153.60",6852,2025-11-18,2025-11-18,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,33153.6,24,This number is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13904,1.1
13889,"Payment received on 04 November 2025 - £9,378.39",5988,2025-11-17,2025-11-17,,Employment and earnings - Ad hoc payments,5067,26346,labour,Tony Vaughan,1,,,Monetary,All work completed prior to 4th July 2024,9378.389999999999,35,number of hours is approximate,1,confidential,0,confidential,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13889,1.1
13893,Payment received on 29 October 2025 - £145.11,11502,2025-11-17,2025-11-17,,Employment and earnings - Ad hoc payments,4743,25894,reform,Lee Anderson,1,,,Monetary,,145.11,8,Hours: 8 hours. This is an estimated amount of hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13893,1.1
13894,Payment received on 13 November 2025 - £132.56,11502,2025-11-17,2025-11-17,,Employment and earnings - Ad hoc payments,4743,25894,reform,Lee Anderson,1,,,Monetary,,132.56,8,Hours: 8 hours. This is an estimated amount of hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13894,1.1
13869,"Payment expected for services on 12 November 2025 - £16,000.00",11008,2025-11-13,2025-11-14,,Employment and earnings - Ad hoc payments,1572,11859,conservative,Sir Jeremy Hunt,0,,Speaking engagement,Monetary,,16000,3,,1,BNP Paribas,0,"10 Harewood Avenue, London NW1 6AA",Banking & Financial Services,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13869,1.1
13878,"Payment received on 04 November 2025 - £8,225.00",10773,2025-11-14,2025-11-14,,Employment and earnings - Ad hoc payments,4409,25385,labour,Naz Shah,1,,,Monetary,Second advanced payment for writing my book,8225,40,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13878,1.1
13866,"Payment received on 13 November 2025 - £1,671.05",11413,2025-11-13,2025-11-13,,Employment and earnings - Ad hoc payments,5158,26361,independent,Rupert Lowe,1,,,Monetary,,1671.05,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13866,1.1
13871,"Payment received on 25 January 2025 - £1,375.00",7013,2025-11-13,2025-11-13,,Employment and earnings - Ad hoc payments,5239,26585,liberal-democrat,Sarah Gibson,1,,,Monetary,this role was unpaid from 26 January 2025,1375,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13871,1.1
13870,"Payment received on 25 December 2024 - £1,492.78",7013,2025-11-13,2025-11-13,,Employment and earnings - Ad hoc payments,5239,26585,liberal-democrat,Sarah Gibson,1,,,Monetary,,1492.78,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13870,1.1
13833,"Payment received on 05 November 2025 - £1,127.38",11729,2025-11-12,2025-11-12,,Employment and earnings - Ad hoc payments,4118,24961,conservative,Sir Julian Smith,1,,,Monetary,Return travel between London and Zurich plus accommodation.,1127.38,0,I have not specified the number of hours because this expenses payment related to attendance at a voluntary board meeting in my capacity as Chair,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13833,1.1
13837,Payment received on 11 November 2025 - £750.00,3680,2025-11-12,2025-11-12,,Employment and earnings - Ad hoc payments,152,10180,conservative,Sir Iain Duncan Smith,1,,,Monetary,"Three articles written for The Telegraph Newspaper, published on 9, 20 and 22 October.",750,12,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13837,1.1
13772,"Payment expected for services on 13 October 2025 - £30,000.00",13771,2025-11-12,2025-11-12,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,0,,,Monetary,,30000,2,This is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13772,1.1
13774,"Payment expected for services on 22 October 2025 - £20,000.00",13773,2025-11-12,2025-11-12,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,0,,,Monetary,,20000,2,This is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13774,1.1
13770,"Payment received on 31 October 2025 - £135,000.00",11542,2025-11-12,2025-11-12,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,135000,4,This is an estimated maximum hours worked per month over the course of a three month period,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13770,1.1
13818,"Payment received on 29 October 2025 - £1,000.00",12619,2025-11-10,2025-11-10,,Employment and earnings - Ad hoc payments,146,10220,labour,Barry Gardiner,1,,,Monetary,,1000,30,"estimated, includes research and speech preparation",0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13818,1.1
13809,"Payment received on 15 October 2025 - £10,000.00",6922,2025-11-09,2025-11-10,,Employment and earnings - Ad hoc payments,1508,11541,conservative,Sir Geoffrey Cox,1,,,Monetary,,10000,10,For work undertaken between 22 September and 10 October 2025,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13809,1.1
13808,"Payment received on 15 October 2025 - £11,050.00",13132,2025-11-09,2025-11-10,,Employment and earnings - Ad hoc payments,1508,11541,conservative,Sir Geoffrey Cox,1,,,Monetary,,11050,13,For work undertaken between 1 and 30 September 2025,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13808,1.1
13816,"Payment received on 07 November 2025 - £41,791.42",11826,2025-11-10,2025-11-10,,Employment and earnings - Ad hoc payments,4483,25428,conservative,Rishi Sunak,1,,,Monetary,"Quarterly stipend to cover expenses, including travel, necessary to attend meetings and conferences.",41791.42,30,"This payment is purely to cover expenses, so not for hours worked",0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13816,1.1
13811,Payment received on 07 November 2025 - £300.00,11234,2025-11-10,2025-11-10,,Employment and earnings - Ad hoc payments,4480,25308,labour,Carolyn Harris,1,,,Monetary,,300,7,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13811,1.1
13805,"Payment received on 17 October 2025 - £2,000.00",3715,2025-11-08,2025-11-08,,Employment and earnings - Ad hoc payments,4040,24721,labourco-operative,Chris Evans,1,,,Monetary,Payment for publication of a book,2000,0,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13805,1.1
13783,Payment received on 06 November 2025 - £220.00,3871,2025-11-06,2025-11-07,,Employment and earnings - Ad hoc payments,1446,10761,labour,Chris Bryant,1,,,Monetary,,220,2,Edinburgh International Book Festival Session,1,Edinburgh International Book Festival,0,"121 George Street, Edinburgh EH2 4YN",,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13783,1.1
13764,"Payment received on 15 October 2025 - £1,456.83",9226,2025-11-05,2025-11-06,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,1456.83,20,This number is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13764,1.1
13766,Payment received on 29 October 2025 - £601.27,9226,2025-11-05,2025-11-06,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,601.27,4,This number is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13766,1.1
13765,Payment received on 23 October 2025 - £152.66,10624,2025-11-05,2025-11-06,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,152.66,1,This number is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13765,1.1
13767,"Payment received on 30 October 2025 - £8,964.27",9240,2025-11-05,2025-11-06,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,8964.27,8,This is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13767,1.1
13763,Payment received on 08 October 2025 - £60.34,9226,2025-11-05,2025-11-06,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,60.34,1,This number is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13763,1.1
13778,Payment received on 04 November 2025 - £240.00,12725,2025-11-06,2025-11-06,,Employment and earnings - Ad hoc payments,4084,24882,conservative,Esther McVey,1,,,Monetary,For 6 shows.,240,1.05,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13778,1.1
13760,Payment received on 28 October 2025 - £643.01,4169,2025-11-05,2025-11-06,,Employment and earnings - Ad hoc payments,420,10131,labour,Yvette Cooper,1,,,Monetary,For additional sales of a book already published,643.01,0,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13760,1.1
13762,"Payment received on 27 October 2025 - £24,000.00",11008,2025-11-05,2025-11-06,,Employment and earnings - Ad hoc payments,1572,11859,conservative,Sir Jeremy Hunt,1,,Speaking at event,Monetary,Speaking engagement,24000,2,,1,Siemens Healthcare Ltd,0,"Siemens Healthcare Ltd, Parkview, Watchmoor Park, Camberley, Surrey GU15 3YL",Healthcare technology,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13762,1.1
13769,"Payment received on 20 October 2025 - £11,349.29",13768,2025-11-05,2025-11-06,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,This amount was converted from US dollars to GB pounds,11349.29,12,This number is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13769,1.1
13491,Payment received on 25 January 2025 - £797.90,13302,2025-11-03,2025-11-03,,Employment and earnings - Ad hoc payments,5239,26585,liberal-democrat,Sarah Gibson,1,,,Monetary,,797.9,31.6,per month,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13491,1.1
13700,"Payment received on 28 January 2025 - £1,573.00",6053,2025-11-03,2025-11-03,2025-11-20,Employment and earnings - Ad hoc payments,5357,26631,independent,Ayoub Khan,1,,,Monetary,,1573,184,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13700,1.1
13738,Payment received on 25 June 2025 - £825.98,13302,2025-11-03,2025-11-03,,Employment and earnings - Ad hoc payments,5239,26585,liberal-democrat,Sarah Gibson,1,,,Monetary,,825.98,31.6,per month,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13738,1.1
13701,"Payment received on 28 February 2024 - £1,573.00",6053,2025-11-03,2025-11-03,2025-11-20,Employment and earnings - Ad hoc payments,5357,26631,independent,Ayoub Khan,1,,,Monetary,,1573,160,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13701,1.1
13702,"Payment received on 28 March 2025 - £1,573.00",6053,2025-11-03,2025-11-03,2025-11-20,Employment and earnings - Ad hoc payments,5357,26631,independent,Ayoub Khan,1,,,Monetary,,1573,168,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13702,1.1
13697,"Payment received on 28 October 2024 - £1,573.00",6053,2025-11-03,2025-11-03,2025-11-20,Employment and earnings - Ad hoc payments,5357,26631,independent,Ayoub Khan,1,,,Monetary,,1573,184,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13697,1.1
13699,"Payment received on 27 December 2024 - £1,573.00",6053,2025-11-03,2025-11-03,2025-11-20,Employment and earnings - Ad hoc payments,5357,26631,independent,Ayoub Khan,1,,,Monetary,,1573,176,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13699,1.1
