id,category,end_date,has_sought_acoba_advice,is_paid_as_director_of_payer,is_until_further_notice,job_title,link,member,mnis_id,parent_interest_id,payer_is_private_individual,payer_name,payer_nature_of_business,payer_public_address,published,registered,source_archive,start_date,summary,twfy_id,updated_1,updated_2,updated_3,updated_4,updated_5,updated_6,updated_7
7921,Employment and earnings,2024-07-31,,False,True,Council Leader,https://interests-api.parliament.uk/api/v1/Interests/7921,Nesil Caliskan,5180,,False,London Borough of Enfield,,"Civic Centre Silver Street, London EN1 3XA, United Kingdom",2024-07-29,2024-07-29,Apr07_25,,Council Leader - London Borough of Enfield,,,,,,,,
6635,Employment and earnings,2024-07-05,,False,True,Assistant General Secretary,https://interests-api.parliament.uk/api/v1/Interests/6635,Emma Foody,5029,,False,Co-operative Party,Political Party,"U13, 83 Crampton Street, London SE17 3BQ",2024-07-29,2024-07-29,Apr07_25,,Assistant General Secretary - Co-operative Party,,,,,,,,
6345,Employment and earnings,2024-08-30,,False,True,Local councillor,https://interests-api.parliament.uk/api/v1/Interests/6345,Seamus Logan,5280,,False,Aberdeenshire Council,,"Woodhill House, Westburn Road AB16 5GB",2024-07-29,2024-07-29,Apr07_25,,Local councillor - Aberdeenshire Council,,,,,,,,
6622,Employment and earnings,2024-05-22,,False,True,Self employed consultant,https://interests-api.parliament.uk/api/v1/Interests/6622,Ms Julie Minns,5094,,False,Family Rights Group,Charity,"101 Pentonville Road, London N1 9LG",2024-07-29,2024-07-29,Apr07_25,,Self employed consultant - Family Rights Group,,,,,,,,
7095,Employment and earnings,2024-07-31,,False,True,Head of Adviceline,https://interests-api.parliament.uk/api/v1/Interests/7095,Natalie Fleet,5053,,False,National Education Union,,"Hamilton House, Mabledon Place, London WC1H 9BD",2024-07-29,2024-07-29,Apr07_25,,Head of Adviceline - National Education Union,,,,,,,,
7725,Employment and earnings,2024-09-26,,False,True,"Councillor, West Lothian Council",https://interests-api.parliament.uk/api/v1/Interests/7725,Kirsteen Sullivan,5179,,False,West Lothian Council,Local government,"Civic Centre, Howden South Rd, Livingston EH54 6FF",2024-07-29,2024-07-29,Apr07_25,,"Councillor, West Lothian Council - West Lothian Council",,2024-10-24,,,,,,
7653,Employment and earnings,2024-07-05,,False,True,Public Affairs Director,https://interests-api.parliament.uk/api/v1/Interests/7653,Jade Botterill,5236,,False,Portland,Communications agency,"Bankside 3, 90 - 100 Southwark Street, London SE1 0SW",2024-07-29,2024-07-29,Apr07_25,,Public Affairs Director - Portland,,,,,,,,
7955,Employment and earnings,2024-07-04,,False,True,Teacher,https://interests-api.parliament.uk/api/v1/Interests/7955,Jodie Gosling,5036,,False,Coventry City Council,Primary school,"Joseph Cash Primary School, Owenford Rd, Coventry CV63FS",2024-07-29,2024-07-29,Apr07_25,,Teacher - Coventry City Council,,,,,,,,
7719,Employment and earnings,2024-07-05,,False,True,Partner in law firm,https://interests-api.parliament.uk/api/v1/Interests/7719,Lucy Rigby,5333,,False,Hausfeld & Co LLP,Law firm,"12 Gough Square, London EC4A 3DW",2024-07-29,2024-07-29,Apr07_25,,Partner in law firm - Hausfeld & Co LLP,,,,,,,,
6884,Employment and earnings,2024-08-23,,False,True,Member,https://interests-api.parliament.uk/api/v1/Interests/6884,Mr Joshua Reynolds,5343,,False,Berkshire Fire Authority,,"Pincents Kiln Industrial Park, Newsham Court, Calcot, Reading RG31 7SD",2024-07-29,2024-07-29,Apr07_25,,Member - Berkshire Fire Authority,,2024-09-02,,,,,,
7883,Employment and earnings,,,False,False,Councillor,https://interests-api.parliament.uk/api/v1/Interests/7883,Sam Carling,5308,,False,Cambridge City Council,,"The Guildhall, Market Square, Cambridge CB2 3QJ",2024-07-29,2024-07-29,Apr07_25,,Councillor - Cambridge City Council,,,,,,,,
7748,Employment and earnings,,,False,False,Work as a solicitor.,https://interests-api.parliament.uk/api/v1/Interests/7748,Warinder Juss,5230,,False,Thompsons Solicitors LLP,,"Congress House, Great Russell Street, London WC1B 3LW",2024-07-29,2024-07-29,Apr07_25,,Work as a solicitor. - Thompsons Solicitors LLP,,,,,,,,
6576,Employment and earnings,,,False,False,Councillor,https://interests-api.parliament.uk/api/v1/Interests/6576,Frank McNally,5183,,False,North Lanarkshire Council,,"Civic Centre, Windmillhill Street, Motherwell, ML1 1AB",2024-07-29,2024-07-29,Apr07_25,2024-08-06,Councillor - North Lanarkshire Council,,2024-08-31,,,,,,
5991,Employment and earnings,2024-05-30,,False,True,Public Affairs Director,https://interests-api.parliament.uk/api/v1/Interests/5991,Chris Ward,5276,,False,Hanbury Strategy,Public Affairs,"2 London Bridge, London SE1 9RA",2024-07-29,2024-07-29,Apr07_25,,Public Affairs Director - Hanbury Strategy,,,,,,,,
7745,Employment and earnings,,,False,False,Energy markets transaction advisory.,https://interests-api.parliament.uk/api/v1/Interests/7745,Jack Rankin,5340,,False,Pexapark (UK) Limited,Renewable energy advisory and software company.,"c/o BDO LLP, 55 Baker Street, London W1U 7EU",2024-07-29,2024-07-29,Apr07_25,,Energy markets transaction advisory. - Pexapark (UK) Limited,,,,,,,,
6579,Employment and earnings,2024-07-08,,False,True,Parliamentary Aide,https://interests-api.parliament.uk/api/v1/Interests/6579,Frank McNally,5183,,False,Mark Griffin MSP,,"The Scottish Parliament, The Royal Mile, Edinburgh EH99 1SP",2024-07-29,2024-07-29,Apr07_25,,Parliamentary Aide - Mark Griffin MSP,,,,,,,,
8014,Employment and earnings,2024-07-05,,False,True,Partner in communications agency,https://interests-api.parliament.uk/api/v1/Interests/8014,Gregor Poynton,5167,,False,Headland Consultancy,"Agency supporting clients' financial and corporate communications, public affairs and campaigning.","Cannon Green, 27 Bush Lane, London EC4R 0AA",2024-07-29,2024-07-29,Apr07_25,,Partner in communications agency - Headland Consultancy,,,,,,,,
7732,Employment and earnings,2024-07-05,,False,True,District Councillor,https://interests-api.parliament.uk/api/v1/Interests/7732,Jo White,5105,,False,Bassetlaw District Council,,"Queen's Buildings, Potter Street, Worksop S80 1PH",2024-07-29,2024-07-29,Apr07_25,,District Councillor - Bassetlaw District Council,,,,,,,,
7509,Employment and earnings,2024-07-05,,False,True,Trade Union Organiser,https://interests-api.parliament.uk/api/v1/Interests/7509,Lola McEvoy,5037,,False,GMB Union,,"St James Business Park, 81 Linwood Road, Paisley PA3 3BB",2024-07-29,2024-07-29,Apr07_25,,Trade Union Organiser - GMB Union,,,,,,,,
6849,Employment and earnings,2024-07-15,,False,True,Elected Councillor,https://interests-api.parliament.uk/api/v1/Interests/6849,Margaret Mullane,5272,,False,London Borough of Barking and Dagenham,Barking and Dagenham Council,"Town Hall, Barking, Essex",2024-07-29,2024-07-29,Apr07_25,,Elected Councillor - London Borough of Barking and Dagenham,,,,,,,,
8046,Employment and earnings,2024-11-30,True,False,True,Strategic Advisor to the Cannabinoid Research and Development Group (CRDG) at the Centre for Medicinal Cannabis (CMC).,https://interests-api.parliament.uk/api/v1/Interests/8046,George Freeman,4020,,False,The Centre for Medicinal Cannabis (CMC).,"CMC is a not for profit industry membership organisation focused on clinical research and development of cannabinoid medicines. The Centre has three platforms with the following trading names: The Association for the Cannabinoid Industry (ACI), which relates to cannabinoids as a food ingredient; The Medical Cannabis Alliance (MCA), which is for Cannabis Based Medical Products; and Cannabinoid Research and Development Group (CRDG)","10 Queen Street Place, London, England EC4R 1BE.",2024-07-29,2024-07-29,Apr07_25,2024-04-05,Strategic Advisor to the Cannabinoid Research and Development Group (CRDG) at the Centre for Medicinal Cannabis (CMC). - The Centre for Medicinal Cannabis (CMC).,,2024-12-03,,,,,,
7768,Employment and earnings,2024-07-04,,False,True,Co-leader of the Green Party of England and Wales,https://interests-api.parliament.uk/api/v1/Interests/7768,Carla Denyer,5102,,False,The Green Party of England and Wales,Political party,"PO Box 78066, London, SE16 9GQ",2024-07-29,2024-07-29,Apr07_25,2021-10-01,Co-leader of the Green Party of England and Wales - The Green Party of England and Wales,,,,,,,,
7576,Employment and earnings,2024-07-04,,False,True,Chief Executive,https://interests-api.parliament.uk/api/v1/Interests/7576,Torsten Bell,5069,,False,Resolution Foundation,Charity,"2 Queen Anne's Gate, London SW1H 9AA",2024-07-26,2024-07-26,Apr07_25,,Chief Executive - Resolution Foundation,,,,,,,,
7119,Employment and earnings,2024-07-31,,True,True,Director,https://interests-api.parliament.uk/api/v1/Interests/7119,Gideon Amos,5250,,False,AEC Ltd,Chartered Architects and Town Planners,"198 High Street, Tonbridge, Kent TN9 1BE",2024-07-26,2024-07-26,Apr07_25,,Director - AEC Ltd,,,,,,,,
6467,Employment and earnings,2024-07-07,,False,True,Communications Officer,https://interests-api.parliament.uk/api/v1/Interests/6467,Jacob Collier,5077,,False,Nottinghamshire and City of Nottingham Fire Authority,Fire and rescue service,"Nottinghamshire Fire and Rescue Fire Service, Joint Headquarters, Sherwood Lodge, Arnold, Nottingham NG5 8PP",2024-07-26,2024-07-26,Apr07_25,,Communications Officer - Nottinghamshire and City of Nottingham Fire Authority,,,,,,,,
6001,Employment and earnings,2024-07-05,,False,True,Product Owner Hydrogen UK,https://interests-api.parliament.uk/api/v1/Interests/6001,Tom Collins,5087,,False,Bosch Thermotechnology Ltd,"Worcester Bosch, manufacturer of domestic, commercial and industrial HVAC equipment.","Cotswold Way, Worcester WR4 9SW",2024-07-26,2024-07-26,Apr07_25,,Product Owner Hydrogen UK - Bosch Thermotechnology Ltd,,,,,,,,
7589,Employment and earnings,2024-09-30,True,False,True,Adviser to Henham Strategy on UK Science & Technology Investment,https://interests-api.parliament.uk/api/v1/Interests/7589,George Freeman,4020,,False,Henham Strategy LTD,"Henham Strategy is a specialist private sector consultancy with a growing client base in UK science and technology investment, in particular helping UK sectors, clusters and companies looking to attract inward investment","35-37 Ludgate Hill, London, England EC4M 7JN",2024-07-26,2024-07-26,Apr07_25,2024-05-23,Adviser to Henham Strategy on UK Science & Technology Investment - Henham Strategy LTD,,2024-09-11,2024-10-15,,,,,
6957,Employment and earnings,2024-07-05,,False,True,Head of nursing,https://interests-api.parliament.uk/api/v1/Interests/6957,Sojan Joseph,5247,,False,Kent and Medway NHS trust,,"Eastern and Costal area offices, Littlebourne Road, Canterbury CT1 1AZ",2024-07-26,2024-07-26,Apr07_25,,Head of nursing - Kent and Medway NHS trust,,,,,,,,
6685,Employment and earnings,2024-07-05,,True,True,Director and CEO of consultancy company,https://interests-api.parliament.uk/api/v1/Interests/6685,Andy MacNae,5134,,True,Venture Xtreme Consultancy Limited,,,2024-07-25,2024-07-25,Apr07_25,,Director and CEO of consultancy company - Venture Xtreme Consultancy Limited,,,,,,,,
7340,Employment and earnings,2024-07-05,,False,True,Strategy Advisor NHS England,https://interests-api.parliament.uk/api/v1/Interests/7340,Kevin McKenna,5300,,False,NHS England,NHS,"NHS England, Wellington House, London SE1 8EG",2024-07-25,2024-07-25,Apr07_25,,Strategy Advisor NHS England - NHS England,,,,,,,,
7265,Employment and earnings,2024-09-06,,False,True,Borough Councillor.,https://interests-api.parliament.uk/api/v1/Interests/7265,Sojan Joseph,5247,,False,Ashford Borough council,Local government.,"Civic Centre, Tannery Ln, Ashford TN23 1PL",2024-07-25,2024-07-25,Apr07_25,2023-05-05,Borough Councillor. - Ashford Borough council,,2024-09-19,,,,,,
7483,Employment and earnings,2024-07-06,,False,True,Director of Communications,https://interests-api.parliament.uk/api/v1/Interests/7483,Andrew Lewin,5061,,False,Clarion Housing Group,,"6 More, London SE1 2DA",2024-07-25,2024-07-25,Apr07_25,,Director of Communications - Clarion Housing Group,,,,,,,,
7324,Employment and earnings,2024-07-05,,True,True,Solicitor,https://interests-api.parliament.uk/api/v1/Interests/7324,Rachel Taylor,5065,,False,Rachel Taylor Consultancy Limited,Providing legal services to local solicitors firms including Evans Derry Solicitors,"The Old College, Ratcliffe Road, Atherstone, Warwickshire CV9 1LF",2024-07-25,2024-07-25,Apr07_25,,Solicitor - Rachel Taylor Consultancy Limited,,,,,,,,
6068,Employment and earnings,,,False,False,Lecturer,https://interests-api.parliament.uk/api/v1/Interests/6068,Sarah Gibson,5239,,False,University of Bath,University,"The University of Bath, Claverton Down, Bath BA2 7AY",2024-07-25,2024-07-25,Apr07_25,,Lecturer - University of Bath,,,,,,,,
6526,Employment and earnings,2024-06-29,,True,True,Director,https://interests-api.parliament.uk/api/v1/Interests/6526,Freddie van Mierlo,5296,,True,Mochico,Provides advisory services to clients,,2024-07-25,2024-07-25,Apr07_25,,Director - Mochico,,2024-10-01,,,,,,
7327,Employment and earnings,,,False,False,Elected Councillor,https://interests-api.parliament.uk/api/v1/Interests/7327,Rachel Taylor,5065,,False,North Warwickshire Borough Council,District Council,"The Council House, South Street, Atherstone, Warwickshire CV9 1DE",2024-07-25,2024-07-25,Apr07_25,,Elected Councillor - North Warwickshire Borough Council,,,,,,,,
6238,Employment and earnings,,,False,False,Highland Councillor,https://interests-api.parliament.uk/api/v1/Interests/6238,Mr Angus MacDonald,5362,,False,Highland Council,,"Glenurquart Road, Inverness IV3 5NX",2024-07-24,2024-07-24,Apr07_25,,Highland Councillor - Highland Council,,,,,,,,
7125,Employment and earnings,2024-07-17,False,False,True,Leader of South Gloucestershire Council,https://interests-api.parliament.uk/api/v1/Interests/7125,Claire Young,5140,,False,South Gloucestershire Council,,"Department for Resources and Business Change, PO Box 1953, Bristol BS37 0DE",2024-07-24,2024-07-24,Apr07_25,,Leader of South Gloucestershire Council - South Gloucestershire Council,,,,,,,,
7183,Employment and earnings,2024-07-05,,False,True,Chief Executive Officer (CEO),https://interests-api.parliament.uk/api/v1/Interests/7183,Tom Hayes,5210,,False,Elmore Community Services,Mental health and domestic abuse charity,"213 Barns Road, Oxford OX4 3UT",2024-07-24,2024-07-24,Apr07_25,,Chief Executive Officer (CEO) - Elmore Community Services,,,,,,,,
7276,Employment and earnings,2024-07-11,,False,True,Councillor,https://interests-api.parliament.uk/api/v1/Interests/7276,Connor Naismith,5273,,False,Cheshire East Council,Local Authority,"Westfields, Middlewich Road, Sandbach, Cheshire CW11 1HZ",2024-07-24,2024-07-24,Apr07_25,,Councillor - Cheshire East Council,,,,,,,,
6972,Employment and earnings,2024-05-28,,False,True,Councillor,https://interests-api.parliament.uk/api/v1/Interests/6972,Andrew Cooper,5195,,False,Cheshire West and Chester Council,,"The Portal, Wellington Road, Ellesmere Port, CH65 0BA",2024-07-23,2024-07-23,Apr07_25,,Councillor - Cheshire West and Chester Council,,,,,,,,
6867,Employment and earnings,2024-08-31,,False,True,"Councillor (and until 17 July 2024, Council Leader)",https://interests-api.parliament.uk/api/v1/Interests/6867,Mr Paul Foster,5074,,False,South Ribble Borough Council,,"West Paddock, Leyland, Lancashire PR25 1DH",2024-07-23,2024-07-23,Apr07_25,,"Councillor (and until 17 July 2024, Council Leader) - South Ribble Borough Council",,2024-09-02,,,,,,
6996,Employment and earnings,,,False,False,Head of Partnerships,https://interests-api.parliament.uk/api/v1/Interests/6996,Lee Pitcher,5233,,False,Yorkshire Water,,"Western House, Western Way, Halifax Road, Bradford BD6 2SZ",2024-07-23,2024-07-23,Apr07_25,,Head of Partnerships - Yorkshire Water,,,,,,,,
6970,Employment and earnings,2024-07-04,,False,True,Software Development Director,https://interests-api.parliament.uk/api/v1/Interests/6970,Andrew Cooper,5195,,False,MIS Active Management Systems Limited,Provider of software and services to the social housing sector,"Charnwood House, Gadbrook Business Centre, Northwich CW9 7UG",2024-07-23,2024-07-23,Apr07_25,,Software Development Director - MIS Active Management Systems Limited,,,,,,,,
6789,Employment and earnings,2024-07-03,,True,True,Secretary,https://interests-api.parliament.uk/api/v1/Interests/6789,Luke Akehurst,5112,,True,Labour First Ltd,Political organisation within the Labour Party,,2024-07-22,2024-07-22,Apr07_25,,Secretary - Labour First Ltd,,,,,,,,
6904,Employment and earnings,2024-07-04,,False,True,Employment: Senior Communications Manager,https://interests-api.parliament.uk/api/v1/Interests/6904,Matthew Patrick,5162,,False,Pay.UK,Payment Systems Operator,"2 Thomas More Square, London E1W 1YN",2024-07-22,2024-07-22,Apr07_25,,Employment: Senior Communications Manager - Pay.UK,,,,,,,,
6022,Employment and earnings,2024-07-19,,False,True,Media Planning Manager,https://interests-api.parliament.uk/api/v1/Interests/6022,Natasha Irons,5119,,False,Channel 4 Television,Television broadcaster,"124 Horseferry Road, London SW1P 2TX",2024-07-22,2024-07-22,Apr07_25,2008-02-25,Media Planning Manager - Channel 4 Television,,,,,,,,
6777,Employment and earnings,2024-10-11,,False,True,District Councillor,https://interests-api.parliament.uk/api/v1/Interests/6777,John Milne,5329,,False,Horsham District Council,,"Park House, North Street, Horsham RH12 1RL",2024-07-22,2024-07-22,Apr07_25,2019-05-06,District Councillor - Horsham District Council,,2024-11-06,,,,,,
6079,Employment and earnings,,,False,False,Councillor,https://interests-api.parliament.uk/api/v1/Interests/6079,Luke Taylor,5103,,False,London Borough of Sutton,Local Authority,"St Nicholas Way, Sutton SM1 1EA",2024-07-22,2024-07-22,Apr07_25,,Councillor - London Borough of Sutton,,,,,,,,
6790,Employment and earnings,2024-07-03,,False,True,Director,https://interests-api.parliament.uk/api/v1/Interests/6790,Luke Akehurst,5112,,False,We Believe in Israel,Pro-Israel campaign organisation,"First Floor, 5 Fleet Place, London EC4M 7RD",2024-07-22,2024-07-22,Apr07_25,,Director - We Believe in Israel,,,,,,,,
6783,Employment and earnings,2024-07-19,,True,True,Communications Advice (Own business),https://interests-api.parliament.uk/api/v1/Interests/6783,Graeme Downie,5275,,True,Crimson Bridge Communications,Communications Advice (Member's Own Business),,2024-07-22,2024-07-22,Apr07_25,,Communications Advice (Own business) - Crimson Bridge Communications,,,,,,,,
6753,Employment and earnings,2024-07-21,,False,True,Councillor,https://interests-api.parliament.uk/api/v1/Interests/6753,Graeme Downie,5275,,False,Fife Council,Fife Council (Local Government),"Fife House, North Street Glenrothes KY7 5LT",2024-07-19,2024-07-19,Apr07_25,,Councillor - Fife Council,,,,,,,,
6771,Employment and earnings,2025-03-12,,False,True,District Councillor,https://interests-api.parliament.uk/api/v1/Interests/6771,Matt Bishop,5323,,False,Forest of Dean District Council,,"High Street, Coleford GL16 8HG",2024-07-19,2024-07-19,Apr07_25,,District Councillor - Forest of Dean District Council,,2025-03-12,,,,,,
6768,Employment and earnings,2024-07-05,,False,True,Head of Labour Link,https://interests-api.parliament.uk/api/v1/Interests/6768,Mark Ferguson,5031,,False,UNISON,Trade Union,"130 Euston Road, London NW1 2AY",2024-07-19,2024-07-19,Apr07_25,2016-01-01,Head of Labour Link - UNISON,,,,,,,,
6700,Employment and earnings,2024-07-09,,False,True,Strategy and Exit Planning Executive,https://interests-api.parliament.uk/api/v1/Interests/6700,Noah Law,5302,,False,British International Investment plc,,"123 Victoria Street, London, SW1E 6DE",2024-07-19,2024-07-19,Apr07_25,,Strategy and Exit Planning Executive - British International Investment plc,,,,,,,,
6115,Employment and earnings,2024-07-31,,False,True,Advisor,https://interests-api.parliament.uk/api/v1/Interests/6115,Shaun Davies,5041,,False,Local Government Association,,"Smith Square, London SW1P 3HZ",2024-07-19,2024-07-18,Apr07_25,2024-07-05,Advisor - Local Government Association,,,,,,,,
6686,Employment and earnings,,,False,False,Councillor,https://interests-api.parliament.uk/api/v1/Interests/6686,John Whitby,5342,,False,Derby City Council,,"Corporation Street, Derby DE1 2FS",2024-07-19,2024-07-19,Apr07_25,,Councillor - Derby City Council,,,,,,,,
6733,Employment and earnings,2024-07-05,,True,True,Director,https://interests-api.parliament.uk/api/v1/Interests/6733,Sir Ashley Fox,5101,,True,Ashley Fox Consulting Ltd,,,2024-07-19,2024-07-19,Apr07_25,,Director - Ashley Fox Consulting Ltd,,,,,,,,
6670,Employment and earnings,,,False,False,Councillor,https://interests-api.parliament.uk/api/v1/Interests/6670,Cat Eccles,5293,,False,Dudley Metropolitan Borough Council,,"Council House, 1 Priory Road, Dudley DY1 1HJ",2024-07-18,2024-07-18,Apr07_25,,Councillor - Dudley Metropolitan Borough Council,,,,,,,,
6107,Employment and earnings,,,False,False,"Councillor, and until 17 July 2024, Council Leader",https://interests-api.parliament.uk/api/v1/Interests/6107,Shaun Davies,5041,,False,Telford and Wrekin Council,Local Government,"Telford and Wrekin Council,  Southwater 1, Telford TF34JG",2024-07-18,2024-07-18,Apr07_25,,"Councillor, and until 17 July 2024, Council Leader - Telford and Wrekin Council",,2024-08-30,,,,,,
6249,Employment and earnings,2024-09-02,,False,True,District Councillor,https://interests-api.parliament.uk/api/v1/Interests/6249,Chris Hinchliff,5244,,False,North Herts District Council,,"North Herts Council, Gernon Road, Letchworth Garden City SG6 3JF",2024-07-18,2024-07-18,Apr07_25,,District Councillor - North Herts District Council,,2024-09-30,,,,,,
6656,Employment and earnings,2024-07-05,,False,True,Regional Secretary,https://interests-api.parliament.uk/api/v1/Interests/6656,Lee Barron,5315,,False,Trades Union Congress,,"TUC, Great Russell Street, London WC1B 3LS",2024-07-18,2024-07-18,Apr07_25,,Regional Secretary - Trades Union Congress,,,,,,,,
6078,Employment and earnings,2024-10-05,,False,True,Managing Consultant,https://interests-api.parliament.uk/api/v1/Interests/6078,Luke Taylor,5103,,False,Ricondo,Aviation Consulting,"1 Lyric Square, London W6 0NB",2024-07-17,2024-07-11,Apr07_25,,Managing Consultant - Ricondo,,2024-10-27,,,,,,
5956,Employment and earnings,,False,False,False,Giving a speech,https://interests-api.parliament.uk/api/v1/Interests/5956,Jess Phillips,4370,,False,Tyndallwoods Solicitors,,"29 Woodbourne Road, Edgbaston, Birmingham B17 8BY",2024-07-17,2024-07-17,Apr07_25,,Giving a speech - Tyndallwoods Solicitors,,,,,,,,
6525,Employment and earnings,2024-05-23,,False,True,Managing Director,https://interests-api.parliament.uk/api/v1/Interests/6525,Emma Reynolds,4077,,False,TheCityUK,Industry body,"Fitzwilliam House, 10 St Mary Axe, London EC3A 8BF",2024-07-17,2024-07-17,Apr07_25,,Managing Director - TheCityUK,,,,,,,,
6457,Employment and earnings,2024-07-17,,False,True,Campaign Manager,https://interests-api.parliament.uk/api/v1/Interests/6457,Mr Will Forster,5322,,False,Liberal Democrats,,"1 Vincent Square, London SW1P 2PN",2024-07-16,2024-07-16,Apr07_25,,Campaign Manager - Liberal Democrats,,,,,,,,
6003,Employment and earnings,,,False,False,Councillor,https://interests-api.parliament.uk/api/v1/Interests/6003,Danny Beales,5339,,False,London borough of Camden,,"Camden Town Hall, Judd street, London WC1H 9JE",2024-07-16,2024-07-16,Apr07_25,,Councillor - London borough of Camden,,,,,,,,
6478,Employment and earnings,2024-07-04,,False,True,Self-employed landscaper,https://interests-api.parliament.uk/api/v1/Interests/6478,Adam Dance,5191,,True,Myself,,,2024-07-16,2024-07-16,Apr07_25,,Self-employed landscaper - Myself,,,,,,,,
