id,appg,category,donors_isprivateindividual_1,donors_isprivateindividual_2,donors_isprivateindividual_3,donors_isprivateindividual_4,donors_isprivateindividual_5,donors_issolebeneficiary_1,donors_issolebeneficiary_2,donors_issolebeneficiary_3,donors_issolebeneficiary_4,donors_issolebeneficiary_5,donors_name_1,donors_name_2,donors_name_3,donors_name_4,donors_name_5,donors_paymentdescription_1,donors_paymentdescription_2,donors_paymentdescription_3,donors_paymentdescription_4,donors_paymentdescription_5,donors_paymenttype_1,donors_paymenttype_2,donors_paymenttype_3,donors_paymenttype_4,donors_paymenttype_5,donors_publicaddress_1,donors_publicaddress_2,donors_publicaddress_3,donors_publicaddress_4,donors_publicaddress_5,donors_value_1,donors_value_2,donors_value_3,donors_value_4,donors_value_5,end_date,link,member,mnis_id,parent_interest_id,published,purpose,registered,source_archive,start_date,summary,twfy_id,updated_1,visitlocations_country_1,visitlocations_country_2,visitlocations_country_3,visitlocations_destination_1,visitlocations_destination_2,visitlocations_destination_3
1823,,Visits outside the UK,False,,,,,False,,,,,Embassy of Finland in London,,,,,"Travel, accommodation and hospitality for a member of my staff",,,,,In kind,,,,,"38 Chesham Place, London SW1X 8HW",,,,,1500.00,,,,,2023-09-02,https://interests-api.parliament.uk/api/v1/Interests/1823,Alicia Kearns,4805,,2023-12-17,"Study trip undertaken by a member of my staff to learn about comprehensive security, Finnish foreign and security policy, and Finland's accession to into NATO.",2023-09-13,Aug04_24,2023-08-29,International visit between 29 August 2023 and 02 September 2023,,,Finland,,,,,
2045,,Visits outside the UK,False,,,,,True,,,,,Canada 20/20 Corporation,,,,,"Flights, transfers and hotel",,,,,In kind,,,,,"35 O'Connor Street, Suite 302, Ottawa, Ontario K1P 4MS",,,,,965.46,,,,,2023-09-17,https://interests-api.parliament.uk/api/v1/Interests/2045,Mr David Lammy,206,,2023-12-17,Attend and speak at Global Progress Summit.,2023-10-03,Aug04_24,2023-09-15,International visit between 15 September 2023 and 17 September 2023,,,Canada,,,Montreal,,
2098,,Visits outside the UK,False,,,,,True,,,,,Stadt Reutlingen,,,,,"Two nights' hotel accommodation (£182), taxi from Stuttgart Airport to Reutlingen and return (£120), plus meals (£120)",,,,,In kind,,,,,"Marktpl. 22, 72764 Reutlingen, Germany",,,,,422.00,,,,,2023-08-06,https://interests-api.parliament.uk/api/v1/Interests/2098,Justin Madders,4418,,2023-12-17,To spend time with the Reutlingen Friendship Group as part of an on-going sharing of knowledge and ideas which has taken place over many years. Reutlingen is the Twin Town of Ellesmere Port in my constituency.,2023-09-04,Aug04_24,2023-08-04,International visit between 04 August 2023 and 06 August 2023,,,Germany,,,Reutlingen,,
1238,,Visits outside the UK,False,,,,,True,,,,,Yalta European Strategy Ltd,,,,,Transportation (£82.11) and conference entry (£298.37),,,,,In kind,,,,,"Third Floor, 95 The Promenade, Cheltenham GL50 1HH",,,,,380.48,,,,,2023-09-10,https://interests-api.parliament.uk/api/v1/Interests/1238,Stephen Doughty,4264,,2023-12-17,To attend the Yalta European Strategy Conference 2023.,2023-09-22,Aug04_24,2023-09-08,International visit between 08 September 2023 and 10 September 2023,,,Ukraine,,,Kyiv,,
1244,,Visits outside the UK,False,,,,,True,,,,,IPAC Global Ltd (supported by National Democratic Institute and Open Society foundations),,,,,"Flights, transportation and accommodation",,,,,In kind,,,,,"c/o Connected Accounting, 2 Victoria Square, Victoria Street, St Albans AL1 3TF",,,,,909.65,,,,,2023-09-02,https://interests-api.parliament.uk/api/v1/Interests/1244,Sir Iain Duncan Smith,152,,2023-12-17,To participate in the Inter-parliamentary on China (IPAC) Prague Summit.,2023-09-07,Aug04_24,2023-08-31,International visit between 31 August 2023 and 02 September 2023,,,Czechia,,,Prague,,
1293,,Visits outside the UK,False,,,,,False,,,,,WaterAid UK,,,,,"Flights, accommodation and meals for me and a member of staff",,,,,In kind,,,,,"6th floor, Canada Square, London E14 5NN",,,,,3602.34,,,,,2023-09-20,https://interests-api.parliament.uk/api/v1/Interests/1293,Lisa Nandy,4082,,2023-12-17,"To attend meetings and events hosted as part of the UN General Assembly, including events on SDGs, climate and high level meetings on health.",2023-09-27,Aug04_24,2023-09-17,International visit between 17 September 2023 and 20 September 2023,,,United States,,,New York,,
1577,,Visits outside the UK,False,,,,,False,,,,,ELNET UK,,,,,"For a member of parliamentary staff: transport, accommodation and meals (value is approximate)",,,,,In kind,,,,,"Churchill House, 120 Bunns Lane, London NW7 2AS",,,,,3000.00,,,,,2023-07-20,https://interests-api.parliament.uk/api/v1/Interests/1577,Bridget Phillipson,4046,,2023-12-17,For a member of parliamentary staff to attend a Labour Party staff and researchers study tour.,2023-09-01,Aug04_24,2023-07-16,International visit between 16 July 2023 and 20 July 2023,,,Israel,Palestine,,,,
1949,,Visits outside the UK,False,,,,,True,,,,,Sariya Al Hadi & Ali Al Rashdi & Co. Advocates & Legal Consultants,,,,,"Accommodation (£974.95) and travel (£5,640.84)",,,,,In kind,,,,,"4th Floor,  Bait Al Reem, Thaqafah St, Al Khuwair, P.O Box 2746,  PC 130 Athaibah, Muscat, Oman",,,,,6615.79,,,,,2023-10-06,https://interests-api.parliament.uk/api/v1/Interests/1949,Dame Nia Griffith,1541,,2023-12-17,Fact finding visit to find out more about the important relationship between Oman and the UK.,2023-10-24,Aug04_24,2023-10-02,International visit between 02 October 2023 and 06 October 2023,,,Oman,,,,,
1973,,Visits outside the UK,False,,,,,True,,,,,Friends of the British Overseas Territories,,,,,Flights and accommodation,,,,,In kind,,,,,"PO Box 2635, Ilford IG1 8UA",,,,,2360.05,,,,,2023-08-14,https://interests-api.parliament.uk/api/v1/Interests/1973,Andrew Gwynne,1506,,2023-12-17,A delegation to the British Overseas Territory of Saint Helena to learn about the opportunities and challenges facing the island.,2023-08-24,Aug04_24,2023-08-02,"International visit to Saint Helena, Ascension and Tristan da Cunha between 02 August 2023 and 14 August 2023",,,"Saint Helena, Ascension and Tristan da Cunha",,,,,
1297,,Visits outside the UK,False,,,,,False,,,,,Tynwald,,,,,"Accommodation (£300), subsistence (£220) and transport (£210) for me and my spouse",,,,,In kind,,,,,"Legislative Buildings, Finch Road, Douglas, Isle of Man IM1 3PW",,,,,730.00,,,,,2023-07-06,https://interests-api.parliament.uk/api/v1/Interests/1297,Martin Vickers,3957,,2023-12-17,"Visit to Tynwald Day, Isle of Man as guest of Lt. Governor, President of Tynwald and Speaker of the House of Keys.",2023-08-08,Aug04_24,2023-07-04,International visit between 04 July 2023 and 06 July 2023,,,Isle of Man,,,,,
1757,,Visits outside the UK,False,True,,,,False,False,,,,Azad Government of the State of Jammu & Kashmir Services & General and Administration Department,Jawad Sohrabs,,,,"Return flights and airport transfers for me and a family member and accommodation for me, a family member and a member of staff",Accommodation for myself and two members of staff in Islamabad,,,,In kind,In kind,,,,"6 New Secretariat, Muzaffarabad, Azad Kashmir",,,,,2300.00,750.00,,,,2023-09-28,https://interests-api.parliament.uk/api/v1/Interests/1757,Naz Shah,4409,,2023-12-17,Part of a delegation invited by the Government of Azad Jammu and Kashmir.,2023-10-27,Aug04_24,2023-09-19,International visit to Pakistan between 19 September 2023 and 28 September 2023,,2023-11-03,Pakistan,,,"Islamabad, Mirpur, Muzaffarabad and other locations in Azad Jammu and Kashmir",,
3202,,Visits outside the UK,False,,,,,True,,,,,The International Institute for Strategic Studies,,,,,Flights and accommodation,,,,,In kind,,,,,"Arundel House, 6 Temple Place, London WC2R 2PG",,,,,3423.74,,,,,2023-11-20,https://interests-api.parliament.uk/api/v1/Interests/3202,Layla Moran,4656,,2023-12-17,Participation at the IISS Manama Dialogue (Regional Security Summit).,2023-11-30,Aug04_24,2023-11-17,International visit between 17 November 2023 and 20 November 2023,,,Bahrain,,,Manama,,
3434,,Visits outside the UK,False,,,,,True,,,,,Energy & Climate Intelligence Unit,,,,,"Accommodation (£759.65), flight (£660) and subsistence (maximum value £100)",,,,,In kind,,,,,"180 Borough High Street, London SE1 1LB",,,,,1519.65,,,,,2023-12-11,https://interests-api.parliament.uk/api/v1/Interests/3434,Kerry McCarthy,1491,,2023-12-17,Attendance at COP28 to learn about the COP negotiation process and the role of legislators to achieve the targets set for the global climate and decarbonisation agenda.,2024-01-05,Aug04_24,2023-12-08,International visit to United Arab Emirates between 08 December 2023 and 11 December 2023,,,United Arab Emirates,,,Dubai,,
3320,,Visits outside the UK,False,,,,,True,,,,,Progressive International,,,,,Travel (£258) and accommodation for one night (£179.02),,,,,In kind,,,,,"71-75 Shelton Street, London WC2H 9JQ",,,,,437.02,,,,,2024-01-11,https://interests-api.parliament.uk/api/v1/Interests/3320,Jeremy Corbyn,185,,2023-12-17,To be present at the South African submission accusing Israel of Genocide to the International Court of Justice.,2024-01-18,Aug04_24,2024-01-10,International visit to Netherlands between 10 January 2024 and 11 January 2024,,,Netherlands,,,The Hague,,
3323,,Visits outside the UK,False,False,,,,True,True,,,,"Commonwealth Enterprise and Investment Council, Bangladesh",RRM Group,,,,"International travel, accommodation and meals (value is approximate)",Domestic transport,,,,In kind,In kind,,,,"Plot 44, Progoti Shoroni, Main Block-J, Baridhara, Dhaka - 1212, Bangladesh","Plot 44, Main Road, Block J, Baridhara, Dhaka - 1212, Bangladesh",,,,3200.00,500.00,,,,2024-01-31,https://interests-api.parliament.uk/api/v1/Interests/3323,Neil Coyle,4368,,2023-12-17,"Promoting UK-Bangladesh Trade and Investment, cross cultural relations and to understand the Rohingya Crisis.",2024-02-19,Aug04_24,2024-01-26,International visit to Bangladesh between 26 January 2024 and 31 January 2024,,,Bangladesh,,,,,
3623,,Visits outside the UK,False,,,,,True,,,,,Ministry of Foreign Affairs of the State of Qatar,,,,,"Flights, accommodation and food",,,,,In kind,,,,,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha, Qatar",,,,,6550.00,,,,,2023-12-03,https://interests-api.parliament.uk/api/v1/Interests/3623,Rushanara Ali,4138,,2023-12-17,To participate at the WISE Summit 2023 focusing on the future of education in light of emerging technologies such as Artificial Intelligence and meet senior Qatari foreign policy and education officials on the margins of the Summit.,2023-12-21,Aug04_24,2023-11-24,International visit to Qatar between 24 November 2023 and 03 December 2023,25315,,Qatar,,,Doha,,
3626,,Visits outside the UK,False,,,,,True,,,,,Energy & Climate Intelligence Unit,,,,,"Accommodation (£506.44), flight (£660) and subsistence (maximum value £100)",,,,,In kind,,,,,"180 Borough High Street, London SE1 1LB",,,,,1266.44,,,,,2023-12-10,https://interests-api.parliament.uk/api/v1/Interests/3626,Fleur Anderson,4788,,2023-12-17,Attendance at COP28 to learn about the COP negotiation process and the role of legislators to achieve the targets set for the global climate and decarbonisation agenda.,2024-01-08,Aug04_24,2023-12-08,International visit to United Arab Emirates between 08 December 2023 and 10 December 2023,,,United Arab Emirates,,,Dubai,,
4280,,Visits outside the UK,False,,,,,False,,,,,Keolis (UK) Limited,,,,,"For me and a member of staff, return travel via Eurostar, two nights' accommodation and internal travel",,,,,In kind,,,,,"19-21 Hatton Garden, London EC1N 8BA",,,,,1690.52,,,,,2024-02-14,https://interests-api.parliament.uk/api/v1/Interests/4280,Louise Haigh,4473,,2023-12-17,To see a public transport operator in Paris to see what they deliver and how it works.,2024-02-22,Aug04_24,2024-02-12,International visit to France between 12 February 2024 and 14 February 2024,,,France,,,Paris,,
3398,,Visits outside the UK,False,False,False,,,True,True,True,,,The Turkish Cypriot Chamber of Commerce,Cyprus Premier,The Arkin Group,,,Subsistence,Flights,"Accommodation, food, drink and other subsistence",,,In kind,In kind,In kind,,,"90 Bedrettin Demirel Caddesi Yenişehir, Lefkoşa, Cyprus","239-241 Kennington Lane, London SE11 5QU","PO Box 309 Girne- Kıbrıs, 99300, Cyprus",,,180.00,690.00,370.00,,,2024-01-06,https://interests-api.parliament.uk/api/v1/Interests/3398,Sammy Wilson,1593,,2023-12-17,"Parliamentary fact-finding delegation to learn about the country's political system, history, culture, and economy.",2024-01-30,Aug04_24,2024-01-03,International visit to Cyprus between 03 January 2024 and 06 January 2024,,,Cyprus,,,Turkish Republic of Northern Cyprus,,
1252,,Visits outside the UK,False,,,,,True,,,,,Friends of Sinn Féin USA,,,,,"Flights (£988.32), accommodation and subsistence (£872.03)",,,,,In kind,,,,,"5th Floor, 1212 Avenue of the Americas, New York, NY 10036, USA",,,,,1868.35,,,,,2023-09-28,https://interests-api.parliament.uk/api/v1/Interests/1252,John Finucane,4823,,2023-12-17,"To brief the Irish Diaspora on political developments in Ireland and to speak at the Edward Kennedy Institute event, marking the 25th Anniversary of the Good Friday Agreement.",2023-10-18,Aug04_24,2023-09-24,International visit between 24 September 2023 and 28 September 2023,,,United States,,,Boston,,
1333,,Visits outside the UK,False,,,,,True,,,,,BTB-ABVV (Belgische Transportbond),,,,,Train Travel (£550.81) and accommodation for one night (£301.34),,,,,In kind,,,,,Paardenmarkt 66 – 2000 Antwerpen (Belgium),,,,,852.15,,,,,2023-10-03,https://interests-api.parliament.uk/api/v1/Interests/1333,Jeremy Corbyn,185,,2023-12-17,Keynote speaker at  the Statutory Congress of BTB - Brussels.,2023-10-23,Aug04_24,2023-10-02,International visit between 02 October 2023 and 03 October 2023,,,Belgium,,,Brussels,,
2128,,Visits outside the UK,False,,,,,True,,,,,The HALO Trust,,,,,"Flights, Accommodation, transport food and visa",,,,,In kind,,,,,"Carronfoot, Thornhill, Dumfries DG3 5BF",,,,,2710.50,,,,,2023-08-11,https://interests-api.parliament.uk/api/v1/Interests/2128,Rushanara Ali,4138,,2023-12-17,"To see the Halo Trust’s work in removing landmines and unexploded ordnance, and gain a better understanding of the UK's role supporting NGOs like the Halo Trust to deliver greater resilience and recovery from conflict.",2023-08-25,Aug04_24,2023-08-06,International visit between 06 August 2023 and 11 August 2023,25315,,Somalia,Ethiopia,,,,
3198,,Visits outside the UK,False,,,,,False,,,,,Government of Kosovo,,,,,Transport and accommodation for me and a member of staff,,,,,In kind,,,,,"Government Building, Nëna Terezë Square, 10000 Prishtinë, The Republic of Kosovo",,,,,1548.59,,,,,2023-10-22,https://interests-api.parliament.uk/api/v1/Interests/3198,Alicia Kearns,4805,,2023-12-17,"Meetings with Kosovan Government, Parliament, civil society, NATO and police.",2023-12-08,Aug04_24,2023-10-19,International visit to Kosovo between 19 October 2023 and 22 October 2023,,,Kosovo,,,,,
3235,,Visits outside the UK,True,,,,,True,,,,,Waheed Ali,,,,,The use of a flat as accommodation for five nights.,,,,,In kind,,,,,,,,,,1250.00,,,,,2024-01-02,https://interests-api.parliament.uk/api/v1/Interests/3235,Angela Rayner,4356,,2023-12-17,Personal holiday.,2024-01-17,Aug04_24,2023-12-29,International visit to United States between 29 December 2023 and 02 January 2024,,,United States,,,New York,,
3440,,Visits outside the UK,False,,,,,True,,,,,The Falkland Islands Legislative Assembly,,,,,"Flights (£1,566), accommodation (£756), hospitality and meals (£166.67), transport (£180), gifts and sundries (£137.61)",,,,,In kind,,,,,"Gilbert House, Ross Road, Stanley, Falkland Islands FIQQ 1ZZ",,,,,2806.28,,,,,2023-11-25,https://interests-api.parliament.uk/api/v1/Interests/3440,Stephen Morgan,4653,,2023-12-17,Delegation to Falkland Islands with The Falkland Islands Legislative Assembly as part of their annual MPs and Peers visits.,2023-12-18,Aug04_24,2023-11-20,International visit to Falkland Islands between 20 November 2023 and 25 November 2023,,,Falkland Islands,,,,,
3654,,Visits outside the UK,False,,,,,True,,,,,Doha Forum,,,,,"Flights, accommodation, meal and transportation",,,,,In kind,,,,,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha, Qatar",,,,,5900.00,,,,,2023-12-12,https://interests-api.parliament.uk/api/v1/Interests/3654,Dr Rupa Huq,4511,,2023-12-17,"To participate in the Doha Forum 2023 with a focus on geopolitics, the impact of AI, economic development, defence, cyber and food security; and climate change and sustainability.",2023-12-20,Aug04_24,2023-12-09,International visit to Qatar between 09 December 2023 and 12 December 2023,,,Qatar,,,Doha,,
3142,Nuclear Energy,Visits outside the UK,False,,,,,True,,,,,Nuclear Industry Association,,,,,"Flights, accommodation, meals and transport",,,,,In kind,,,,,"5th Floor, Tower House, 10 Southampton Street, London W2E 7HA",,,,,839.68,,,,,2023-11-04,https://interests-api.parliament.uk/api/v1/Interests/3142,Charlotte Nichols,4799,,2023-12-17,"To visit the Olkiluoto 3 Nuclear Power Plant, Onkalo Geological Disposal Facility and Radiation and Nuclear Safety Authority (STUK) as part of a Nuclear Energy APPG Visit.",2023-11-07,Aug04_24,2023-11-02,International visit to Finland between 02 November 2023 and 04 November 2023,,,Finland,,,Helsinki and Rauma,,
3151,,Visits outside the UK,False,,,,,True,,,,,TBI,,,,,"Return Eurostar ticket, food and accommodation (value is estimated)",,,,,In kind,,,,,"One Bartholomew Close, London EC1A 7BL",,,,,1436.00,,,,,2023-10-25,https://interests-api.parliament.uk/api/v1/Interests/3151,Wes Streeting,4504,,2023-12-17,"Visiting to attend a short programme, discussing science and tech policy.",2023-11-21,Aug04_24,2023-10-24,International visit to Belgium between 24 October 2023 and 25 October 2023,,,Belgium,,,Brussels,,
