ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,Appg,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Link,Updated_2
3172,Confederation of School Trusts - £403.20,,2023-12-08,2024-02-07,,"Gifts, benefits and hospitality from UK sources",4046,Bridget Phillipson,,In kind,Dinner for me and two members of staff,403.20,2023-11-20,2023-11-20,,False,Confederation of School Trusts,"Suite 1, Whiteley Mill, 39 Nottingham Road, Stapleford, Nottingham NG9 8AD",Company,Confederation of School Trusts,,05303883,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3172,
3155,"Warner Bros, Discovery - £500.00",,2023-12-07,2024-02-07,,"Gifts, benefits and hospitality from UK sources",1446,Chris Bryant,,In kind,Two tickets with hospitality to a screening of Wonka,500.00,2023-11-28,2023-11-28,,False,"Warner Bros, Discovery","Warner House, 98 Theobalds Rd, London WC1X 8WB",Company,"Warner Bros, Discovery",,00259661,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3155,
3176,Artsawonder - £566.96,,2023-12-07,2024-02-07,,"Gifts, benefits and hospitality from UK sources",4118,Sir Julian Smith,,In kind,"Flights between London and Belfast and one night's hotel accommodation associated with attending an evening dinner with others focused on reconciliation, peace-building and understanding in Northern Ireland",566.96,2023-11-28,2023-11-28,2023-11-29,True,Artsawonder,"50 Shore Rd, Rostrevor BT34 3AA",Unincorporated association,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/3176,
3103,Attitude Magazine - Stream Publishing Limited - £600.00,,2023-11-09,2024-01-31,,"Gifts, benefits and hospitality from UK sources",4805,Alicia Kearns,,In kind,One ticket for the Virgin Atlantic Attitude Awards 2023,600.00,2023-10-11,2023-10-11,,True,Attitude Magazine - Stream Publishing Limited,"The Cowshed, Ladycross Farm, Hollow Lane, Dormansland RH7 6PB",Company,Attitude Magazine - Stream Publishing Limited,,6766284,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3103,
3116,"Teescraft Engineering Ltd - £1,000.00",,2023-11-06,2024-01-31,,"Gifts, benefits and hospitality from UK sources",4514,Sir Keir Starmer,,In kind,Four tickets with hospitality for Newcastle United v Arsenal,1000.00,2023-11-04,2023-11-04,,False,Teescraft Engineering Ltd,"Factory 1, South Church Enterprise Park, Bishop Auckland DL14 6XB",Company,Teescraft Engineering Ltd,,01554968,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3116,
3102,The Premier League - £375.00,,2023-11-06,2024-01-31,,"Gifts, benefits and hospitality from UK sources",4460,Ms Nusrat Ghani,,In kind,Three tickets with hospitality for a Premier League football match,375.00,2023-10-08,2023-10-08,,False,The Premier League,"Brunel Building, 57 North Wharf Road, London W2 1HQ",Company,The Premier League,,02719699,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3102,
3096,Attitude Magazine - Stream Publishing Limited - £600.00,,2023-11-13,2024-01-31,,"Gifts, benefits and hospitality from UK sources",4651,Dan Carden,,In kind,One ticket with dinner for the Virgin Atlantic Attitude Awards 2023,600.00,2023-10-11,2023-10-11,,True,Attitude Magazine - Stream Publishing Limited,"The Cowshed, Ladycross Farm, Hollow Lane, Dormansland RH7 6PB",Company,Attitude Magazine - Stream Publishing Limited,,6766284,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3096,
3094,BBC Audio of BBC - £306.57,,2023-11-01,2024-01-31,,"Gifts, benefits and hospitality from UK sources",4399,Victoria Atkins,,In kind,Travel associated with appearing on BBC Radio 4's Any Questions (value is estimated),306.57,2023-09-29,2023-09-29,,True,BBC Audio of BBC,"Whiteladies Road, Bristol BS8 2LR",Company,BBC Audio of BBC,,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3094,
3099,Constantine Logothetis - £700.00,,2023-11-01,2024-01-31,,"Gifts, benefits and hospitality from UK sources",4439,Alberto Costa,,In kind,Tickets for myself and a guest to attend the Hellenic Initiative London Gala dinner in my capacity as Chair of the All Party Parliamentary Group for Greece,700.00,2023-10-05,2023-10-05,,False,Constantine Logothetis,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/3099,
3118,BBC - £250.00,,2023-11-03,2024-01-31,,"Gifts, benefits and hospitality from UK sources",4479,Nick Thomas-Symonds,,In kind,"Associated with an appearance on Question Time, car travel to and from my constituency to Chipping Campden (value is estimated)",250.00,2023-11-02,2023-11-02,,True,BBC,"Broadcasting House, Portland Place, London W1A 1AA",Company,BBC,,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3118,
3115,"Labour Together - £1,180.00",,2023-11-03,2024-01-31,,"Gifts, benefits and hospitality from UK sources",4268,Steve Reed,,In kind,Accommodation and food whilst attending the Labour Party Conference in Liverpool,1180.00,2023-10-07,2023-10-07,2023-10-11,True,Labour Together,"Langley House, Park Road, London N2 8EY",Company,Labour Together,,09630980,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3115,
3112,The Premier League - £725.00,,2023-11-02,2024-01-31,,"Gifts, benefits and hospitality from UK sources",4083,Alison McGovern,,In kind,Tickets with hospitality for me and a family member to Liverpool vs Nottingham Forest,725.00,2023-10-29,2023-10-29,,False,The Premier League,"Brunel Building, 57 North Wharf Road, London W2 1HQ",Company,The Premier League,,93199,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3112,
3113,"The High Commission of India - £4,929.00",,2023-11-01,2024-01-31,,"Gifts, benefits and hospitality from UK sources",4811,Navendu Mishra,,In kind,"Sponsorship of a Labour Convention of Indian Organisations (LCIO) reception during the Labour Conference, including catering (£4,679) and a photographer (£250)",4929.00,2023-10-09,2023-10-09,,True,The High Commission of India,"India House, Aldwych, London WC2B 4NA",Other,,,,,,High Commission,https://interests-api.parliament.uk/api/v1/Interests/3113,
2270,All Party Parliamentary Group on Malaria and Neglected Tropical Diseases - £380.00,,2023-09-27,2023-12-23,,"Gifts, benefits and hospitality from UK sources",4523,Catherine West,APPG on Malaria and Neglected Tropical Diseases,In kind,"Transport, flights and taxi visit to the University of Dundee as Co-Chair of the APP Group on Malaria and Neglected Tropical Diseases, to see the science, research and innovation on neglected infectious diseases at the Drug Discovery Unit and Wellcome Centre for Anti-Infectives Research",380.00,2023-09-21,2023-09-21,,True,All Party Parliamentary Group on Malaria and Neglected Tropical Diseases,"c/o Malaria No More UK, Room 202, 2nd Floor, 30 Millbank, London SW1P 4QP",Other,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/2270,
875,Royal Edinburgh Military Tattoo Ltd - £600.00,,2023-09-27,2023-12-17,,"Gifts, benefits and hospitality from UK sources",4277,Emma Lewell,,In kind,Two tickets to the Edinburgh Tattoo with hospitality (value is approximate),600.00,2023-08-24,2023-08-24,,False,Royal Edinburgh Military Tattoo Ltd,"The Tattoo Office, 1-3 Cockburn Street, Edinburgh EH1 1QB",Company,Royal Edinburgh Military Tattoo Ltd,,SC128255,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/875,
818,"Waheed Alli - £1,200,000.00",,2023-03-22,2023-12-03,,"Gifts, benefits and hospitality from UK sources",193,Dame Siobhain McDonagh,,In kind,Interest free loan to be repaid on the sale of the home I share with a family member. The move was necessary to provide the family member with complete ground floor access,1200000.00,2023-03-14,2023-03-14,,True,Waheed Alli,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/818,
631,English Football League - £350.00,,2023-08-14,2023-12-03,,"Gifts, benefits and hospitality from UK sources",394,Mr Clive Betts,,In kind,EFL Cup Final ticket and hospitality,350.00,2023-02-26,2023-02-26,,True,English Football League,"EFL House, 10-12 West Cliff, Preston PR1 8HU",Company,English Football League,,80612,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/631,
655,UK Music - £950.67,,2023-08-11,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4813,Mr Richard Holden,,In kind,One ticket to the Glastonbury Festival plus camping,950.67,2023-06-24,2023-06-24,2023-06-25,True,UK Music,"Work.Life, 33 Foley Street, London W1W 7TL",Company,UK Music,,03245288,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/655,
686,The Premier League - £899.00,,2023-08-14,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4806,Claire Coutinho,,In kind,"Ticket for the Ashes, including hospitality",899.00,2023-07-29,2023-07-29,,True,The Premier League,"Brunel Building, 57 North Wharf Road, London W2 1HQ",Company,The Premier League,,02719699,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/686,
820,"FA Premier League Ltd - £1,798.00",,2023-08-02,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4475,Suella Braverman,,In kind,Two tickets with hospitality to Ashes cricket at the Oval,1798.00,2023-07-29,2023-07-29,,False,FA Premier League Ltd,"57 North Wharf Road, London W2 1HQ",Company,FA Premier League Ltd,,2719699,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/820,
1029,The City UK - £852.00,,2023-10-18,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4031,Rachel Reeves,,In kind,A dinner for me and members of my staff team at the Labour Party Conference,852.00,2023-10-07,2023-10-07,,False,The City UK,"Fitzwilliam House, London EC3A 8B",Company,The City UK,,7088009,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/1029,
954,"Headland Consultancy - £1,498.80",,2023-08-14,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4641,Alex Norris,,In kind,One ticket with hospitality for the second day of the Ashes at the Oval,1498.80,2023-07-28,2023-07-28,,True,Headland Consultancy,"Cannon Green, 1 Suffolk Lane, London EC4R 0AX",Company,Headland Consultancy,,13182875,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/954,
1114,Glamorgan County Cricket Club - £900.00,,2023-09-18,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4425,Jo Stevens,,In kind,Two tickets with hospitality to England v New Zealand One Day International match in Cardiff in my capacity as Shadow Secretary of State for Wales,900.00,2023-09-08,2023-09-08,,False,Glamorgan County Cricket Club,"Sophia Gardens, Cardiff CF11 9XR",Company,Glamorgan County Cricket Club,,IR30396R,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/1114,
735,National Liberal Club - £998.00,,2022-10-27,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4934,Helen Morgan,,In kind,One year’s membership of the National Liberal Club (£798) and joining fee (£200),998.00,2022-10-03,2022-10-03,2023-10-02,True,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/735,
626,R & A Championships Limited - £900.00,,2023-08-02,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4828,Paula Barker,,In kind,Two tickets with hospitality for the Open Golf Tournament at the Royal Liverpool Golf Course,900.00,2023-07-20,2023-07-20,,False,R & A Championships Limited,"Beach House, Golf Place, St Andrews KY16 9JA",Company,R & A Championships Limited,,SC247047,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/626,
681,"JBC Defence Ltd - £50,000.00",,2023-10-18,2023-12-03,,"Gifts, benefits and hospitality from UK sources",185,Jeremy Corbyn,,In kind,Legal fees paid to my solicitor in the case of Millett Vs Corbyn,50000.00,2023-10-03,2023-10-03,,True,JBC Defence Ltd,"PO Box 2410, 49 Salisbury Street, Fordingbridge, SP6 9BL",Company,JBC Defence Ltd,,12956185,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/681,
683,"JBC Defence Ltd - £36,600.00",,2023-10-18,2023-12-03,,"Gifts, benefits and hospitality from UK sources",185,Jeremy Corbyn,,In kind,Legal fees paid to my solicitor in the case of Millett Vs Corbyn,36600.00,2023-10-10,2023-10-10,,True,JBC Defence Ltd,"PO Box 2410, 49 Salisbury Street, Fordingbridge SP6 9BL",Company,JBC Defence Ltd,,12956185,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/683,
727,"Stoke Park Ltd - £1,295.00",,2023-08-29,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4804,Mr Gagan Mohindra,,In kind,Ticket to the Ashes with hospitality,1295.00,2023-07-30,2023-07-30,,True,Stoke Park Ltd,"Stoke Park, Park Road, Stoke Poges SL2 4PJ",Company,Stoke Park Ltd,,02732069,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/727,
800,Nova International Ltd - £586.00,,2023-09-25,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4046,Bridget Phillipson,,In kind,"For me and a guest, entry to the Great North Run and hospitality following the event (value approximate)",586.00,2023-09-10,2023-09-10,,False,Nova International Ltd,"Tyne Bridge House, Bottle Bank, Gateshead NE8 2AR",Company,Nova International Ltd,,03300783,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/800,
831,R&A Championships Ltd - £375.00,,2023-08-29,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4824,Kim Johnson,,In kind,Ticket with hospitality for this year's Open Golf Championship,375.00,2023-07-20,2023-07-20,,True,R&A Championships Ltd,"Beach House, Golf Place, St Andrews KY16 9JA",Company,R&A Championships Ltd,,SC247047,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/831,
1026,Society of London Theatre - £130.00,,2023-08-14,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4031,Rachel Reeves,,In kind,Two theatre tickets with a pre-show tour,130.00,2023-08-05,2023-08-05,,False,Society of London Theatre,"32 Rose Street, London WC2E 9ET",Company,Society of London Theatre,,527227,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/1026,
1028,BBC - £220.00,,2023-09-18,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4031,Rachel Reeves,,In kind,Two tickets to the last night of the Proms,220.00,2023-09-09,2023-09-09,,False,BBC,"Broadcasting House, Portland Place, London W1A 1AA",Company,BBC,,RC00057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/1028,
1147,Sheffield Wednesday Football Club Limited - £468.00,,2023-10-02,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4119,Jonathan Reynolds,,In kind,Two tickets with hospitality for Sheffield Wednesday v Sunderland,468.00,2023-09-29,2023-09-29,,False,Sheffield Wednesday Football Club Limited,"Hillsborough, Sheffield S6 1SW",Company,Sheffield Wednesday Football Club Limited,,02509978,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/1147,
713,Budweiser Brewing Group UK & Ireland - £990.00,,2023-10-13,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4658,Alex Sobel,,In kind,Three tickets for the British Beer and Pubs Association Annual Dinner 2023,990.00,2023-10-11,2023-10-11,,False,Budweiser Brewing Group UK & Ireland,"Bureau, 90 Fetter Lane, London EC4A 1EN",Company,Budweiser Brewing Group UK & Ireland,,04309989,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/713,
656,Transcopo UK (Free Now) - £500.00,,2023-09-26,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4813,Mr Richard Holden,,In kind,Ticket to the Mercury Music Prize with dinner,500.00,2023-09-07,2023-09-07,,True,Transcopo UK (Free Now),"Harling House, Great Suffolk Street, London SE1 0BS",Company,Transcopo UK (Free Now),,11435887,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/656,
680,"JBC Defence Ltd - £50,000.00",,2023-10-18,2023-12-03,,"Gifts, benefits and hospitality from UK sources",185,Jeremy Corbyn,,In kind,Legal fees paid to my solicitor in the case of Millett Vs Corbyn,50000.00,2023-10-02,2023-10-02,,True,JBC Defence Ltd,"PO Box 2410, 49 Salisbury Street, Fordingbridge SP6 9BL",Company,JBC Defence Ltd,,12956185,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/680,
734,Sky Group - £345.00,,2023-10-20,2023-12-03,,"Gifts, benefits and hospitality from UK sources",1548,Jessica Morden,,In kind,Ticket with hospitality for a Madonna concert,345.00,2023-10-18,2023-10-18,,True,Sky Group,"Grant Way, Isleworth TW7 5QD",Company,Sky Group,,02906991,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/734,
756,Lawn Tennis Association - £160.00,,2023-08-01,2023-12-03,,"Gifts, benefits and hospitality from UK sources",3952,Mr Toby Perkins,,In kind,Two tickets to the Tennis championships at the All England club,160.00,2023-07-04,2023-07-04,,False,Lawn Tennis Association,"100 Priory Lane, Roehampton SW15 5JQ",Company,Lawn Tennis Association,,07459469,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/756,
1013,England and Wales Cricket Board - £186.00,,2023-08-04,2023-12-03,,"Gifts, benefits and hospitality from UK sources",3924,Yasmin Qureshi,,In kind,Two tickets for the Ashes,186.00,2023-07-20,2023-07-20,,False,England and Wales Cricket Board,"Lord's Cricket Ground, London NW8 8QZ",Company,England and Wales Cricket Board,,03251364,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/1013,
1048,"Lancashire County Cricket Club Ltd - £1,000.00",,2023-08-15,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4979,Andrew Western,,In kind,Two tickets with hospitality for the fourth day of the Ashes Test at Old Trafford,1000.00,2023-07-22,2023-07-22,,False,Lancashire County Cricket Club Ltd,"Talbot Road, Stretford M16 0PX",Company,Lancashire County Cricket Club Ltd,,IP28451R,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/1048,
1109,"Crownhawk Properties (trading as the LCV Group) - £4,500.00",,2023-09-11,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4514,Sir Keir Starmer,,In kind,Accommodation for four people in Gower,4500.00,2023-08-24,2023-08-24,2023-08-31,False,Crownhawk Properties (trading as the LCV Group),"Riverside House, Normandy Road, Morfa, Swansea SA1 2 JA",Company,Crownhawk Properties (trading as the LCV Group),,03830322,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/1109,
1132,"Silverstone Circuits Ltd - £1,350.00",,2023-09-22,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4778,Greg Smith,,In kind,Nine general admission tickets to the Silverstone Festival,1350.00,2023-08-26,2023-08-26,,False,Silverstone Circuits Ltd,"The Jimmy Brown Centre, Silverstone Circuit, Towcester NN12 8TN",Company,Silverstone Circuits Ltd,,882843,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/1132,
864,"Zurich Insurance - £2,224.50",,2023-09-07,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4923,Kim Leadbeater,,In kind,"Sponsorship of a health and wellbeing symposium at Kings College London including venue hire (£1,884), refreshments (£50.40) and printing costs (£290.10)",2224.50,2023-09-07,2023-09-07,,True,Zurich Insurance,"70 Mark Lane, London EC3R 7NQ",Company,Zurich Insurance,,FC002099,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/864,
582,UK Music Ltd - £495.00,,2023-10-04,2023-12-03,,"Gifts, benefits and hospitality from UK sources",1440,Pete Wishart,,In kind,One hospitality ticket to the Mercury Awards,495.00,2023-09-07,2023-09-07,,True,UK Music Ltd,"Savoy Hill House, 7-10 Savoy Hill, London WC2R 0BU",Company,UK Music Ltd,,03245288,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/582,
618,BPI (British Recorded Music Industry) Limited - £594.00,,2023-09-08,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4511,Dr Rupa Huq,,In kind,One ticket including hospitality to attend the 2023 Mercury Prize award ceremony,594.00,2023-09-07,2023-09-07,,True,BPI (British Recorded Music Industry) Limited,"27 Old Gloucester Street, London WC1N 3AX",Company,BPI (British Recorded Music Industry) Limited,,01132389,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/618,
632,English Football League - £350.00,,2023-08-14,2023-12-03,,"Gifts, benefits and hospitality from UK sources",394,Mr Clive Betts,,In kind,EFL League One Play Off Final ticket and hospitality,350.00,2023-05-29,2023-05-29,,True,English Football League,"EFL House, 10-12 West Cliff, Preston PR1 8HU",Company,English Football League,,80612,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/632,
678,Féile an Phobail - £319.98,,2023-08-25,2023-12-03,,"Gifts, benefits and hospitality from UK sources",185,Jeremy Corbyn,,In kind,"Associated with addressing an audience at the West Belfast Féile, flights (£170.98) and accommodation for one night (£149)",319.98,2023-08-03,2023-08-03,2023-08-04,True,Féile an Phobail,"St Comgall’s, Divis Street, Belfast BT12 4AQ",Company,Féile an Phobail,,NI029999,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/678,
757,Lawn Tennis Association - £318.00,,2023-10-12,2023-12-03,,"Gifts, benefits and hospitality from UK sources",3952,Mr Toby Perkins,,In kind,Two tickets with hospitality to the Davis Cup tie at Manchester,318.00,2023-09-17,2023-09-17,,False,Lawn Tennis Association,"100 Priory Lane, Roehampton SW15 5JQ",Company,Lawn Tennis Association,,07459469,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/757,
782,Guards Polo Club - £710.00,,2023-08-07,2023-12-03,,"Gifts, benefits and hospitality from UK sources",39,Sir John Whittingdale,,In kind,Two tickets and lunch at the Coronation Cup match,710.00,2023-07-29,2023-07-29,,False,Guards Polo Club,"Smiths Lawn, Windsor Great Park, Egham TW20 0HP",Company,Guards Polo Club,,02403242,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/782,
796,"Hawthorn Advisors Limited - £1,117.94",,2023-10-04,2023-12-03,,"Gifts, benefits and hospitality from UK sources",206,Mr David Lammy,,In kind,"Associated with attending and speaking at the Braemar Summit, flights, transfers, hotel and food",1117.94,2023-09-13,2023-09-13,2023-09-14,True,Hawthorn Advisors Limited,"Fifth Floor, Partnership House, Carlisle Place, London SW1P 1BX",Company,Hawthorn Advisors Limited,,08355056,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/796,
911,Policy Exchange - £346.50,,2023-10-26,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4527,Helen Whately,,In kind,Taxi home from Conservative Party Conference due to an injury at that time,346.50,2023-10-04,2023-10-04,,True,Policy Exchange,"1 Old Queen Street, London SW1H 9JA",Other,,,,,,"charity, registration 1096300",https://interests-api.parliament.uk/api/v1/Interests/911,
1024,"Haven Leisure Limited - £1,100.00",,2023-08-14,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4031,Rachel Reeves,,In kind,"Accommodation and hospitality for me and a member of staff for one night, and two nights for a second member of staff, at a Haven holiday park in Scarborough, following my visit there in my capacity as Shadow Chancellor",1100.00,2023-07-25,2023-07-25,2023-07-27,False,Haven Leisure Limited,"No 1 Park Lane, Hemel Hempstead HP2 4YL",Company,Haven Leisure Limited,,01968698,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/1024,
1060,Ascot Racecourse Ltd - £550.00,,2023-08-23,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4651,Dan Carden,,In kind,Two tickets and hospitality in the Ascot Authority Box for racing,550.00,2023-07-29,2023-07-29,,False,Ascot Racecourse Ltd,"Ascot, Berkshire SL5 7JX",Company,Ascot Racecourse Ltd,,4320977,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/1060,
1130,The Goodwood Estate Company Ltd - £408.00,,2023-08-11,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4778,Greg Smith,,In kind,"Two tickets with hospitality, including event metal badges, for the Goodwood Festival of Speed",408.00,2023-07-16,2023-07-16,,False,The Goodwood Estate Company Ltd,"Goodwood House, Chichester PO18 0PX",Company,The Goodwood Estate Company Ltd,,553452,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/1130,
955,"Gaming and Betting Council - £1,047.00",,2023-09-18,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4641,Alex Norris,,In kind,Three tickets with hospitality for the St Leger at Doncaster Racecourse,1047.00,2023-09-16,2023-09-16,,False,Gaming and Betting Council,"1st Floor, 90 Chancery Lane, London WC2A 1EU",Company,Gaming and Betting Council,,12213577,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/955,
1108,"Crystal Palace Football Club - £2,142.00",,2023-08-29,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4514,Sir Keir Starmer,,In kind,Three tickets with hospitality for Crystal Palace v Arsenal,2142.00,2023-08-21,2023-08-21,,False,Crystal Palace Football Club,"Selhurst Park Stadium, Holmesdale Road, London SE25 6PU",Company,Crystal Palace Football Club,,07270793,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/1108,
581,The Royal Edinburgh Military Tattoo Ltd - £830.00,,2023-08-30,2023-12-03,,"Gifts, benefits and hospitality from UK sources",1440,Pete Wishart,,In kind,Two tickets with hospitality for the Edinburgh Royal Military Tattoo,830.00,2023-08-07,2023-08-07,,False,The Royal Edinburgh Military Tattoo Ltd,"1-3 Cockburn Street, Edinburgh EH1 1QB",Company,The Royal Edinburgh Military Tattoo Ltd,,128255,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/581,
679,"JBC Defence Ltd - £50,000.00",,2023-10-18,2023-12-03,,"Gifts, benefits and hospitality from UK sources",185,Jeremy Corbyn,,In kind,Legal fees paid to my solicitor in the case of Millett Vs Corbyn,50000.00,2023-09-29,2023-09-29,,True,JBC Defence Ltd,"PO Box 2410, 49 Salisbury Street, Fordingbridge SP6 9BL",Company,JBC Defence Ltd,,12956185,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/679,
729,The Scotch Whisky Association - £699.00,,2023-09-21,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4804,Mr Gagan Mohindra,,In kind,"As part of a briefing and visit to Islay to learn about the Scotch Whisky industry and its role within our economy, flights and travel (£450), accommodation (£160), dinners/hospitality/gifts (£89)",699.00,2023-08-24,2023-08-24,2023-08-25,True,The Scotch Whisky Association,"Quartermile Two, 2 Lister Square, Edinburgh EH3 9GL",Company,The Scotch Whisky Association,,SC035148,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/729,
785,National Theatre - £204.00,,2023-09-01,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4046,Bridget Phillipson,,In kind,Two theatre tickets plus hospitality at a drinks reception for a member of staff within my shadow ministerial team and their guest (value is approximate),204.00,2023-06-28,2023-06-28,,False,National Theatre,"Upper Ground, London SE1 9PX",Company,National Theatre,,00749504,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/785,
798,England and Wales Cricket Board - £345.00,,2023-09-01,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4046,Bridget Phillipson,,In kind,Three tickets for a member of parliamentary staff and two members of staff within my shadow ministerial team to attend the Ashes Test at the Oval (value is approximate),345.00,2023-07-27,2023-07-27,,False,England and Wales Cricket Board,"Lord's Cricket Ground, London NW8 8QZ",Company,England and Wales Cricket Board,,03251364,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/798,
941,Swansea City AFC - £480.00,,2023-09-12,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4480,Carolyn Harris,,In kind,Three tickets with hospitality for Swansea City v Bournemouth football match,480.00,2023-08-29,2023-08-29,,False,Swansea City AFC,"The Swansea.Com Stadium, Plasmarl, Swansea SA1 2FA",Company,Swansea City AFC,,04056708,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/941,
1129,The Goodwood Estate Company Ltd - £225.00,,2023-08-11,2023-12-03,,"Gifts, benefits and hospitality from UK sources",4778,Greg Smith,,In kind,Two tickets with hospitality for the Goodwood Members Meeting,225.00,2023-04-16,2023-04-16,,False,The Goodwood Estate Company Ltd,"Goodwood House, Chichester PO18 0PX",Company,The Goodwood Estate Company Ltd,,553452,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/1129,
